GPIO34_mean,GPIO34_std,GPIO34_max,GPIO34_min,GPIO34_rms,GPIO34_skew,GPIO34_kurt,GPIO35_mean,GPIO35_std,GPIO35_max,GPIO35_min,GPIO35_rms,GPIO35_skew,GPIO35_kurt,GPIO33_mean,GPIO33_std,GPIO33_max,GPIO33_min,GPIO33_rms,GPIO33_skew,GPIO33_kurt,label
0.00042215351598790934,114.42186465397809,162.60047874320733,-162.60616177025162,114.42186465475686,3.9327977288310936e-06,-1.4848529744371286,0.04732837215981392,0.5158770228068417,4.976635531221851,-0.23694503190694005,0.5180435092454576,8.700374872417246,80.37454696277084,-0.0027299818114766296,0.019173098805562457,0.05259262650671945,-0.040168761186144285,0.019366479248920127,0.3616277968301534,0.00848648420913456,0
0.0009560264884901483,114.42331921417546,162.61471814865706,-162.6124421470502,114.42331921816935,-1.7856870907449676e-05,-1.4848612516826456,0.04793742503634966,0.5136482712381916,4.965509617417565,-0.25307046523130255,0.515880357510439,8.752319682539577,81.02494323823989,-0.0013138891546830846,0.021031807070522508,0.06411595094910182,-0.07016176038419986,0.021072807439030863,0.2582194875933281,0.9979167081513771,0
-0.000705193273710941,114.4234309584136,162.61622406809218,-162.62787386240646,114.42343096058666,1.023589079376419e-06,-1.484861716392294,0.0498015853843234,0.516747106535121,4.988345405963666,-0.2347981583790936,0.5191413776797336,8.70605480458825,80.43622792994896,0.0026290256750894914,0.02218250924748341,0.057916577814415934,-0.05322297385111056,0.022337759344100892,-0.05290052694379691,-0.28270467582346237,0
0.0003343013369876171,114.4243869270806,162.61224051579518,-162.610563580414,114.42438692756893,-1.1480010482046624e-05,-1.4848543638406688,0.05307078779478958,0.5160001938239969,4.988627537640659,-0.22568395431956137,0.5187221882121122,8.728618993891617,80.71726651995736,-0.0013670232109369402,0.019870959158582138,0.04530688645550123,-0.04574819492100473,0.01991792585439758,0.022388075569138598,-0.4000037540427921,0
-0.0003859413604537779,114.42493977111563,162.6282411651127,-162.62978951954682,114.42493977176652,-3.788335267410357e-06,-1.4848165598158352,0.051029170309553715,0.5191425122679968,5.0219761809226515,-0.23001832252133295,0.5216444423804482,8.757869734610946,81.07634088879448,0.0007023484821635467,0.017428281479185768,0.04606347376807151,-0.037963752199308705,0.017442427832963136,0.24959355515700574,-0.10867859338479002,0
0.00025588376800106806,114.42421436173348,162.5846178852398,-162.62955645147582,114.42421436201961,2.288011196310779e-05,-1.484863389515389,0.05356457288555199,0.5168559242416797,4.993707509278829,-0.23694801773410107,0.519624104417927,8.707946845483349,80.4746501004066,0.0020420117590270997,0.019819319534807135,0.040140699442586004,-0.05314620407381233,0.019924237472154178,-0.2201166432802819,-0.5200043456822545,0
0.0012406933648386493,114.4222477941715,162.61326300266578,-162.6202414887825,114.42224780089798,2.674428131406074e-05,-1.4848453551149252,0.04879468396267688,0.5154467994746408,4.979602596505793,-0.21360664240827038,0.5177512185129728,8.730099656639695,80.75468833471786,0.0027505927476627976,0.019542219873620006,0.0462353525489191,-0.05661170553880501,0.019734845275613484,-0.11240721193982818,-0.21132027828940148,0
-0.0007626060398526558,114.42377826953326,162.6220914461517,-162.62087344148966,114.42377827207454,-3.682349138607378e-06,-1.4848670038750844,0.05093388367428073,0.5189728406240761,5.0133217944809685,-0.24675057729655978,0.5214662691023916,8.718352553484596,80.60951666679264,0.0004455952801427941,0.020358302802997708,0.06608327758502733,-0.040439983845431085,0.02036317873447635,0.3891573575108021,0.352463108915682,0
0.00024437873528549635,114.42319859315712,162.60704405193906,-162.61249840111734,114.42319859341809,7.785687503829846e-06,-1.4848593064244335,0.04653596988784904,0.5169518975340381,4.988067588680543,-0.2186912507253635,0.5190422534413219,8.712006312888159,80.50547806651481,0.0003026450724448173,0.02037751851673048,0.060401624139220574,-0.04213130293732282,0.020379765821509545,0.14887178369734616,-0.4440099282240286,0
-0.0007121899470292392,114.4232368197594,162.61053615657815,-162.61622702715542,114.42323682197579,-1.5749932139909728e-05,-1.4848577544611896,0.05045604779478546,0.515630120689355,4.97907957710084,-0.22829540079370192,0.5180928817511282,8.710825322306539,80.4871686596914,0.001451293707148642,0.01891955289212589,0.037612082310329975,-0.03768126568498812,0.0189751346520218,-0.22750177231345653,-0.889708495515737,0
2.7742489707033147e-05,114.42478870919294,162.62305969619493,-162.625713679986,114.42478870919628,1.8156142408931734e-05,-1.4848528976756399,0.04856156851813693,0.514041721971792,4.963415573960004,-0.2424174818242938,0.5163304347650514,8.717136086277687,80.5833324953338,0.000679503818589823,0.016595387580058872,0.04021650204889752,-0.03711460215432158,0.016609293012402736,-0.11344346238020073,-0.4197811779126015,0
-0.0006569034831591777,114.42395017959254,162.61375118416518,-162.62395576781023,114.42395018147816,3.5343324140730516e-05,-1.4848377959581969,0.049947273826800816,0.517387041116944,5.003305471981349,-0.21917082652057118,0.519792343612789,8.753315198706746,81.02368041164313,0.0017352532367285742,0.019808087189342127,0.06362199738962439,-0.038353120198869425,0.01988394885067241,0.234117069146713,-0.2317180307195339,0
-0.0008277716298392778,114.42410375277832,162.60554563739174,-162.61331672783095,114.42410375577245,-2.187413692509782e-05,-1.4848409564551195,0.05316560856713116,0.5137115339605166,4.955611950335725,-0.22592118601542144,0.5164553437213912,8.666229242432019,79.95713622132064,0.0005073443384044607,0.01913751286059071,0.04974260786994908,-0.03826194162515481,0.019144236646233395,0.5304179743261098,-0.2760875136128309,0
0.0005436829477314956,114.42323923689139,162.60700030292435,-162.62906194971168,114.42323923818304,-6.0156498091343346e-06,-1.484840221304984,0.04928360341497008,0.5182827693484137,5.014906305746978,-0.2203896867429016,0.5206206897243185,8.772838366709294,81.27365711134905,0.0017536836604076062,0.019802728021652997,0.049583235740500824,-0.04942342133011924,0.019880227450417697,-0.06268080139925243,-0.3520824197603516,0
-0.0024955918200378624,114.4239037651679,162.60401051497675,-162.5933828012116,114.42390379238239,7.578869041119476e-08,-1.4848746410228497,0.048648234172913855,0.5162285100298363,4.988158276678315,-0.24967338028170485,0.5185156943196295,8.736994473145117,80.83720889552114,-0.0002547334148951206,0.022490502048264426,0.052903991204410555,-0.06221353240151343,0.02249194459124534,-0.2943641965284255,0.0819430515084898,0
-0.0004239338866727026,114.42141801443347,162.59697079754937,-162.60185487373155,114.4214180152188,-1.3429744481514122e-05,-1.4848656740094517,0.05203933400853282,0.5191592312336472,5.015720108073904,-0.22290942046153675,0.5217608644380711,8.717239995618819,80.57599048212765,0.0005197242732733558,0.018241749702384517,0.04624230389701886,-0.07096102763535304,0.018249151912477335,-0.5882546466479455,1.6326328915055015,0
-0.0014040372455436892,114.42297726209827,162.60710003335527,-162.60353730614915,114.42297727071247,-7.200625839543989e-07,-1.4848463917926744,0.05045685294909253,0.5154138804109175,4.975150517588145,-0.23269175489622956,0.5178777482473695,8.699111506911827,80.36141831848911,0.0014704298600210696,0.019228465985659644,0.04466605520718897,-0.04829374603860139,0.01928460702568013,0.07690547425143489,-0.36164501300470064,0
-0.0010982538352360023,114.42426031275113,162.60711743193474,-162.60444944223167,114.4242603180217,3.725058667857535e-06,-1.4848757022136863,0.0480965239650852,0.5134547054336922,4.9547164023442445,-0.24566971690857753,0.5157024434201603,8.703453025721227,80.40526512463668,-0.0018630570002430423,0.01957722740706619,0.05342648183206463,-0.049507554420190586,0.019665676045692863,-0.009858206791452434,0.09589533101112035,0
0.0004567466706377836,114.4250141701393,162.61265680092973,-162.61565683559473,114.4250141710509,1.1216447857142943e-07,-1.4848627479640453,0.04949513968163437,0.5155923052272191,4.976320289764304,-0.2220859994836104,0.5179625411761186,8.703329393270886,80.38977291604468,0.002881156868863553,0.016920270855211736,0.0489725994187168,-0.04206779320869614,0.017163817486699377,0.054259114111318285,0.1978505497799654,0
0.0018452987632715128,114.42250323855916,162.59949321371886,-162.622887292068,114.4225032534388,-6.546325186476196e-06,-1.4848008860401933,0.05220928200464096,0.5152511618639328,4.984367336829292,-0.22484091756206995,0.5178895335200093,8.74797747009198,80.97334416636585,-0.0017670430834853385,0.020804744054710004,0.04294390948065238,-0.04773584080108607,0.02087965077392064,-0.08174858487983115,-0.5409578314861259,0
-0.0012352406591545273,114.42395626291628,162.6193245683014,-162.60630444870785,114.42395626958366,1.7517084338416047e-05,-1.484882122091109,0.050677319390761984,0.5168869994694892,4.991572034488891,-0.23319877037766912,0.5193653443590601,8.71108692475895,80.5049878470827,0.002647560955520836,0.019450376314493145,0.04863159250798877,-0.04350738910051085,0.019629740644965085,0.007761530833894696,-0.42010176048108416,0
-0.0006940986417192413,114.42438827993425,162.61272707484437,-162.62294625687338,114.42438828203946,-1.7618628077057773e-05,-1.4848176856461788,0.04929938637123649,0.5128133839523251,4.956308887319511,-0.24613966733354098,0.5151776356337834,8.738949421507085,80.84930130920456,-0.00013303121374099372,0.01939495901875799,0.06811710024127411,-0.056810997628326185,0.019395415248020118,0.12087565968870301,0.7558649391099257,0
0.0010936961472325934,114.4249316724194,162.61785596893253,-162.61397208975868,114.42493167764631,1.2346567743927438e-05,-1.4848382302722478,0.04883379913681804,0.5154198181061886,4.971320515053274,-0.2288443015830325,0.5177280452464901,8.68725615154586,80.2086288595461,0.0013930858354419806,0.020838007666624855,0.049767853640528256,-0.05027049368903831,0.020884521820219524,-0.052269898848411836,-0.2225770276925778,0
2.289258338685876e-05,114.42395000302986,162.60699298135546,-162.61265193922875,114.42395000303216,-1.9884165366956803e-05,-1.4848552869825882,0.04920968040502749,0.5166551652820305,4.987395147768911,-0.2317682099851978,0.5189934030969634,8.70861539102316,80.47174029163241,-0.002004864463899052,0.019972009772129602,0.06455081494877607,-0.04918823780446594,0.02007238540524383,0.5309727115121903,0.5930646396691563,0
-0.001227081694986673,114.4235477074268,162.61185606187954,-162.6278910479567,114.42354771400646,-3.1644282111596484e-05,-1.484817970069808,0.048852862464372634,0.5159437039567772,4.982477490359622,-0.26549759621508146,0.5182513944251397,8.719711705961071,80.62345292175938,0.00041111368321176847,0.01992483932580215,0.040739190848384864,-0.049586705822955594,0.019929080174949265,-0.2546978150582679,-0.4406917657705227,0
-0.0008287143500610634,114.4227363707059,162.61419690145908,-162.60228987656828,114.42273637370693,1.780289093125196e-05,-1.4848313520151155,0.04983541351834465,0.5143776041410019,4.981679916886995,-0.24165139471206076,0.5167861144442464,8.791887369550462,81.52262588584364,-0.002230396938366139,0.022413096423664004,0.05149399012502224,-0.05545528926886184,0.022523799896978603,-0.36137901406660555,-0.4247130003629507,0
-0.0006856505130305976,114.42427925154215,162.59563387243224,-162.62016987329795,114.42427925359641,8.747918681478696e-06,-1.4848700257635505,0.05104824671195815,0.5166842137726176,4.989566694127201,-0.24277031906411004,0.5191998654219713,8.709780067149618,80.47500660088679,0.00032147159966006193,0.01786023260521121,0.04474095835321612,-0.0463966993583298,0.017863125502040163,0.08240724352726042,-0.21536089965142846,0
-6.709161948397501e-05,114.42627701468281,162.61025269511111,-162.6070499617142,114.42627701470248,3.4052327838005677e-06,-1.4848403108699433,0.05010385084195674,0.5182962587474215,5.0039836191336,-0.250917257414995,0.5207124040204603,8.708245017200852,80.47237849119426,-0.0024279649972757055,0.019965074417123675,0.049716661344741855,-0.048433336018394696,0.020112165733935324,0.13405531149696204,-0.06245373695018852,0
0.0007085893675486641,114.42360603909785,162.61024923051863,-162.63554690007595,114.42360604129186,-1.7584802931051043e-05,-1.4848424233760769,0.05128012014723799,0.5174081985821297,4.99770123114222,-0.221880316906171,0.5199431648577754,8.713725916840305,80.54147200564006,-0.00042499866740202015,0.01972463694066387,0.04480581683690112,-0.05138311285300772,0.01972921504541666,-0.2916893873294245,-0.012334453568151549,0
-0.00014933864831006744,114.42200764273281,162.61681441375066,-162.60639397996187,114.42200764283027,-2.388025164954105e-05,-1.4848410218656052,0.051850871614952394,0.5142695413846958,4.9639620533768625,-0.2292991627331102,0.5168768461473736,8.691735119489651,80.24956223800503,0.00042873878183933694,0.023602960520348066,0.060119757793633884,-0.05092228838375907,0.023606854137478005,0.0065820554912947565,-0.44429418422148936,0
-3.146713548372873e-05,114.42412965535608,162.60109396070982,-162.6094173600398,114.4241296553604,-1.2023906340231429e-05,-1.4848462841314656,0.049674923873460654,0.5150594542428932,4.9748450961013875,-0.22339796890459507,0.5174493593259356,8.720349662821501,80.62296739231238,0.0005302471056299024,0.02062304490579488,0.04771174950855256,-0.04985724356142319,0.020629860474066734,-0.06019792816512147,-0.31796986289885965,0
-0.0023203162771631065,114.42267221102757,162.59523146803036,-162.6307364618376,114.4226722345538,-1.7172364566427324e-05,-1.4848586464177487,0.050943621990786295,0.5165159280367119,4.98514870840367,-0.22310647984140075,0.5190221156532406,8.693764739023827,80.29276669057708,0.0024603830300570493,0.0201545690945106,0.04996118850267673,-0.03979835572400195,0.020304190208919798,0.049308762374635676,-0.5186436248450166,0
-0.00021419002798219643,114.42421994792169,162.60328553051406,-162.6081236249602,114.42421994812214,-2.675790051691916e-05,-1.4848589153234417,0.05138304532924367,0.5191358381731274,5.020428308069299,-0.2401602848641885,0.5216725369645431,8.748185695339142,80.95295522921661,0.0010027715893378235,0.02226827363702187,0.06485436699112039,-0.048293559550505155,0.022290840307930663,0.19990320491913008,-0.2612713127756847,0
-0.0006384112734275621,114.42351130500505,162.61595026753344,-162.61881011693987,114.42351130678601,2.4230158644040203e-05,-1.4848284779421883,0.05059877229748251,0.5124181170387937,4.955849064374432,-0.229111423441993,0.514910246963095,8.749170519808532,80.9875492113093,-0.0029321902844734603,0.020007781697619798,0.03945033506631682,-0.06251251724872231,0.020221500150185947,-0.06610256833354189,-0.09825663517488259,0
-0.0008427494706579608,114.42163301385948,162.59568019860578,-162.61124026878412,114.42163301696301,-1.2418227163009644e-05,-1.4848331432312807,0.048379884960907255,0.5184082781676341,5.001803793045413,-0.23277438360370434,0.5206608840133488,8.699051428351686,80.36991755993267,0.000603502544024995,0.021848808358201677,0.06677705751248461,-0.050286039185451104,0.021857141670265767,-0.05362557330948069,0.11732497751101789,0
9.95487597561964e-05,114.42484472223549,162.60366665108472,-162.6126512791458,114.42484472227879,-3.929542924521699e-05,-1.4848596549159228,0.04555479454723831,0.5122202935911832,4.948507718428372,-0.22740431960179397,0.5142420329697671,8.748046617295811,80.95931318284374,0.0007415029633132372,0.02120438625113681,0.06013280591850621,-0.05740463020396607,0.021217347217124066,0.03545037180134721,0.5812647973854776,0
0.001616251775365808,114.42336445361107,162.60559781844944,-162.60845814333916,114.423364465026,-7.221246737955718e-06,-1.4848338783957886,0.0499436173605027,0.5147605601537375,4.971098507432713,-0.23677156155718176,0.5171777249697069,8.713917874600268,80.544893671347,-0.0004236930487498521,0.01859778015035849,0.038912534010392276,-0.042234671285212695,0.018602605793829725,0.015768513075901096,-0.7067261959880855,0
0.0015181359867702986,114.42320804404498,162.6155553807431,-162.6040902686988,114.42320805411606,-1.6268649551818166e-05,-1.4848583209113435,0.04949863988780846,0.5159945670274946,4.986503396525439,-0.22464846579604014,0.5183632978448942,8.736146388724247,80.81906005325278,-0.0010619791982118237,0.02040387955198612,0.05068925399730558,-0.04819192718779625,0.020431497756879986,-0.05308756581017877,-0.33504894306727095,0
0.0010211812577307954,114.42525613927438,162.63464631022046,-162.61159039854334,114.42525614383112,-1.5157118169227303e-05,-1.4848673158024033,0.051347530125532385,0.516563809685931,4.9875095721127405,-0.23259784532664768,0.519109562931791,8.70092092031294,80.39498545308653,0.0012051683423991337,0.021473003147972566,0.0643791792967972,-0.05541555141335758,0.021506796482190484,0.09733065061652131,0.08454017800894453,0
-0.0008345582573637368,114.4225962582545,162.62146453699074,-162.61807383398366,114.42259626129798,2.0618212914211498e-05,-1.4848486772686422,0.04618427152691042,0.5139535648420551,4.962843197678772,-0.23291889159150106,0.516024470108083,8.731095810949238,80.7637148342143,-0.0022049491602172564,0.02014068147221168,0.057853522978737394,-0.051322543711752565,0.020261018014014837,0.03308147607629617,-0.11759369458210545,0
0.00024536416575057036,114.4226169656669,162.62187978641873,-162.60198137864077,114.42261696592998,1.7453006240707997e-05,-1.4848738352023811,0.05098703590456919,0.5133713366130362,4.9477007369516235,-0.22600739715288568,0.5158970896275625,8.654839069761891,79.788283147984,-0.0009024750186927928,0.019865391746908958,0.04547474192514766,-0.04297521961514389,0.019885880679957904,0.03709152705269682,-0.35469855201559053,0
0.0007754591720669275,114.42474349516662,162.62212941616366,-162.61837025889787,114.4247434977943,1.5231305032346089e-05,-1.4848409884593439,0.04893181051022137,0.5169054515594375,4.9898597334169965,-0.23717237366390465,0.5192163016813649,8.709961608111902,80.49541780674589,-0.0012445123683757766,0.018932532856640386,0.04696639518439888,-0.05300805208719817,0.018973392195461725,0.11730123287015616,0.16591536249732508,0
-0.0015588195706378613,114.423601259081,162.6324078174487,-162.6079364616273,114.42360126969906,1.4504179747384905e-05,-1.4848444493818183,0.05168340662734519,0.5156926866020818,4.995698731859598,-0.22453195351591843,0.5182761055031192,8.788814128949944,81.49309904540252,0.0009574033318836415,0.019945868474990035,0.04390877421804686,-0.04442385153955496,0.019968832974450543,0.09241683554843678,-0.404798218800023,0
-0.00026163041999829846,114.42533607882673,162.62586835297427,-162.61754068491538,114.42533607912586,-2.694548496399208e-05,-1.4848711219519537,0.05426592172045438,0.5153520381352188,4.985191505015003,-0.217841328336139,0.5182012287425557,8.736827214387096,80.82347109533218,0.00013933224014076262,0.021681832458848433,0.07622903051881524,-0.05542068696935489,0.02168228014408808,0.317849952948568,1.0188010885769234,0
-0.0010938669542357694,114.42437982843072,162.62624619448474,-162.6185551197384,114.42437983365926,-6.8317128900502444e-06,-1.4848645286130433,0.05070521475926859,0.5134506960145007,4.966551396692388,-0.2204713920191353,0.5159482881467471,8.752862929194482,81.03626555835312,-0.0006514919674971885,0.019756229672769215,0.039008804222748286,-0.05410152819852171,0.019766968727321855,-0.09172360340491478,-0.43783884919053273,0
0.0015632754149963646,114.42356872501338,162.609076049515,-162.61200543352197,114.42356873569227,2.5218943798676254e-05,-1.484887610202261,0.05019047755694657,0.5132955146655447,4.967310603121532,-0.22725752509994604,0.5157435112661727,8.769278853885542,81.22395133222611,0.0004949841321971287,0.01969354802779489,0.057549420210345606,-0.04695664652798419,0.019699767592897915,0.15270267641971175,0.399664645830756,0
0.002022152388230293,114.42425575976118,162.63054067965703,-162.62248320674112,114.42425577762934,6.210838151545854e-07,-1.4848461096263472,0.054890870250368345,0.5169821648888604,4.990980381835935,-0.24162552027052686,0.5198880326089605,8.67937740160559,80.12013522675264,0.002501292963441886,0.020093972850464537,0.04997452264394729,-0.05071709947037456,0.02024905458050251,0.45963817841500776,0.08141843438901342,0
0.0018588615949538363,114.4234846939824,162.61018705864754,-162.60758138045858,114.42348470908145,1.9442884508653293e-05,-1.4848665286096705,0.04807017623264453,0.5128898838584228,4.960069621790036,-0.2307756873992573,0.5151376270545027,8.76153957309446,81.1401768829551,0.002104279918660815,0.02056322626242327,0.05189188945343915,-0.057860485323417365,0.02067061364100479,-0.18475479103700762,0.04527838468745449,0
0.0001109621450214201,114.42321922623013,162.6130706303376,-162.61088630673595,114.42321922628393,3.9198167732445636e-05,-1.4848637865691332,0.05220634561440488,0.5152815646171716,4.978594499128982,-0.24511286455615822,0.5179194853997395,8.715149532017646,80.56193993401604,0.001039442305667774,0.020666345577839935,0.05379422373361189,-0.05766097121432401,0.02069246915787278,-0.07133892427411136,0.1235365961755912,0
0.0005561429495102705,114.42123930619779,162.59828175420392,-162.60946569710714,114.42123930754937,-4.138334976284964e-06,-1.4848316582490748,0.05179929727888876,0.5118891027153247,4.94666981394371,-0.22290656843981357,0.5145032756720669,8.720850703031227,80.6240283966469,0.0015987457534757305,0.02019405902787542,0.06383171612789085,-0.05180475311788861,0.020257245814907152,-0.18676983300385047,0.4706317170353329,0
-8.440397343718365e-05,114.42346915171815,162.60292191192414,-162.59725525603486,114.42346915174927,-1.2695950644832922e-07,-1.4848299684994057,0.05078190710187482,0.5140866062731508,4.961196427682804,-0.24928517288529525,0.5165886572877391,8.690329080025032,80.25358422617124,-0.0010614365012294074,0.022079147291773814,0.04686019648506257,-0.05369656631528411,0.02210464640246446,-0.3084940238913644,-0.4656807051412999,0
0.000356224224301782,114.42492352680087,162.6177185619303,-162.61436906801643,114.42492352735535,1.88659997053606e-05,-1.484866205407084,0.05308124574332287,0.516949637660367,5.004863303988824,-0.23479362254357727,0.5196677270399306,8.765179789641692,81.20172407047396,-0.0021009651847231792,0.018760122694041897,0.03659580916807649,-0.04626837107132973,0.018877400726872454,-0.13298852010991002,-0.6280546389379946,0
0.0008877982495165125,114.42450896166957,162.61878585285746,-162.62076320840475,114.42450896511372,-9.476437578915829e-06,-1.4848416436887995,0.05171442372789179,0.5131734274846569,4.9527722125337,-0.22491408155872086,0.5157725742009344,8.687446598894214,80.20999470394541,-0.0011318402671236533,0.020615470175776942,0.05704966958131304,-0.05636555287325353,0.02064651721135144,0.2987289166588477,0.22356140801932023,0
-0.0008304280390182364,114.4239475338117,162.61289182879935,-162.62578568169928,114.4239475368251,1.3935719331484519e-05,-1.4848293921118811,0.05009030129165296,0.5135800857262214,4.9582537862184655,-0.22441645022418785,0.5160169984971826,8.705446323703178,80.42851014914004,0.0012176476469505778,0.021137992465639754,0.040444459562294754,-0.045768888961146816,0.021173034531440392,-0.19284212925519847,-0.942872103072808,0
0.001210783006640686,114.4233671298385,162.64095173726616,-162.6219566974522,114.42336713624452,-1.2306494685657314e-05,-1.4848257492396337,0.05137408210752617,0.5173068278050126,4.996301521049097,-0.24589227428393684,0.5198515657436031,8.711330605968495,80.50627590419744,0.0012229199051880409,0.021367572460134158,0.04421411563838221,-0.05192812383156749,0.021402539240323537,0.02363558564736855,-0.6935799214884577,0
2.4975698314714902e-05,114.4250505823112,162.62223616273488,-162.62134005976816,114.42505058231393,1.5433173692653064e-05,-1.4848525799318366,0.04926360104932647,0.5111442481438616,4.933388482538332,-0.2199871360855593,0.5135127503761721,8.700860827720925,80.37690515558924,0.0016481208994462175,0.020633230870392275,0.05094166780277669,-0.052492702782997364,0.02069894969920213,0.0791861165049631,-0.30400820289022557,0
0.0020530820302510273,114.42230908203429,162.6192187844954,-162.59439923220233,114.42230910045353,-2.0188479990048698e-05,-1.4848701869464664,0.047529780863108516,0.5134134216256261,4.960978266129789,-0.23515520484135358,0.5156087873322448,8.74122054992539,80.89707938772212,0.00033795717499934293,0.020715819298843245,0.05427524804488965,-0.05225050641237466,0.020718575826404184,0.1526898408614327,-0.4363061611638197,0
0.0015686611146827764,114.42403428631523,162.610604696323,-162.62322622354026,114.42403429706779,2.7968468044355484e-05,-1.4848491792670253,0.048761770531140475,0.5146672284097853,4.973484375416536,-0.2316500534199239,0.5169720169064682,8.737053257417617,80.84818922617579,-0.00028571819696989235,0.017163867781233487,0.04113807865103859,-0.04000077192043592,0.017166245719426966,0.13888076214620693,-0.4218384525110963,0
0.0009304948442079909,114.4245020404343,162.60794624216723,-162.60659484411497,114.42450204421768,1.4191458903928472e-05,-1.4848565870667796,0.04970393367849477,0.5162939561519884,4.987060666115712,-0.23689607013495878,0.5186809522068335,8.722005513881845,80.64945975271696,0.0012029341585991734,0.022881256860262274,0.05779050848156483,-0.05070715807157211,0.022912855913116197,0.12761982553235088,-0.5260206122684381,0
-0.0014967553340876011,114.42294938190277,162.61178073934298,-162.62573931800353,114.4229493916922,-1.854804959559966e-05,-1.4848383352178391,0.04876618915891906,0.5162992595085095,4.989707480946579,-0.2329320856997118,0.5185972103416281,8.741680334179073,80.88832540788184,0.0024936099282273456,0.022193049981479487,0.058568233165158204,-0.046141119092950725,0.02233270153731072,0.18542039226084117,-0.24951055549323398,0
